OBJECTID,Struct_ID,Source_ID,FR_TOT,AEP_TOT,SV_TOT,FDP_TOT,R_SCORE,SHAPE_Leng,SHAPE_Area,lat,lon
"40","154039","154039",70.00000000000,98.00000000000,0.00000000000,21.20000000000,61.68000000000,0.00049213647,0.00000001195,39.716363,-105.043403
"41","151636","151636",20.00000000000,35.00000000000,0.00000000000,31.20000000000,30.48000000000,0.00034345378,0.00000000714,39.714781,-105.044203
"42","150630","150630",20.00000000000,2.00000000000,0.00000000000,16.80000000000,11.52000000000,0.00043654756,0.00000000822,39.714281,-105.045105
"43","137034","137034",20.00000000000,25.00000000000,0.00000000000,4.40000000000,15.76000000000,0.00046468129,0.00000001283,39.706803,-105.048371
"44","136059","136059",20.00000000000,5.00000000000,0.00000000000,23.20000000000,15.28000000000,0.00067140397,0.00000001690,39.706291,-105.046767
"45","135846","135846",20.00000000000,25.00000000000,0.00000000000,6.40000000000,16.56000000000,0.00040734359,0.00000000917,39.706238,-105.047153
"46","135429","135429",20.00000000000,15.00000000000,0.00000000000,31.20000000000,22.48000000000,0.00037056599,0.00000000759,39.706052,-105.047240
"47","135302","135302",50.00000000000,75.00000000000,0.00000000000,58.80000000000,63.52000000000,0.00042827802,0.00000001143,39.705966,-105.048804
"48","136015","136015",20.00000000000,30.00000000000,0.00000000000,33.60000000000,29.44000000000,0.00047421118,0.00000001223,39.706301,-105.048851
"49","135749","135749",50.00000000000,75.00000000000,0.00000000000,58.80000000000,63.52000000000,0.00044120607,0.00000001130,39.706184,-105.049174
"50","138380","138380",20.00000000000,15.00000000000,0.00000000000,23.20000000000,19.28000000000,0.00040993909,0.00000000998,39.707510,-105.049162
"51","136900","136900",20.00000000000,20.00000000000,0.00000000000,4.40000000000,13.76000000000,0.00040146177,0.00000000958,39.706753,-105.048800
"52","136543","136543",20.00000000000,1.00000000000,0.00000000000,16.80000000000,11.12000000000,0.00053736090,0.00000001304,39.706558,-105.049265
"53","135995","135995",20.00000000000,0.00000000000,0.00000000000,2.00000000000,4.80000000000,0.00061311200,0.00000001955,39.706279,-105.049968
"54","135874","135874",20.00000000000,0.00000000000,0.00000000000,2.00000000000,4.80000000000,0.00053710621,0.00000001585,39.706236,-105.050198
"55","143466","143466",20.00000000000,15.00000000000,0.00000000000,16.80000000000,16.72000000000,0.00050011084,0.00000001488,39.710167,-105.050612
"56","140157","140157",44.00000000000,50.00000000000,0.00000000000,48.40000000000,48.16000000000,0.00049239925,0.00000001303,39.708466,-105.050478
"57","139367","139367",50.00000000000,70.00000000000,0.00000000000,58.80000000000,61.52000000000,0.00043333028,0.00000001036,39.708123,-105.049997
"58","157735","157735",44.00000000000,99.00000000000,0.00000000000,48.40000000000,67.76000000000,0.00039355172,0.00000000787,39.719047,-105.046395
"59","159218","159218",20.00000000000,5.00000000000,0.00000000000,16.80000000000,12.72000000000,0.00047485177,0.00000001219,39.719924,-105.048930
"60","158091","158091",70.00000000000,99.00000000000,0.00000000000,81.60000000000,86.24000000000,0.00056774269,0.00000001967,39.719231,-105.048900
"61","140980","140980",44.00000000000,95.00000000000,0.00000000000,72.00000000000,75.60000000000,0.00056509441,0.00000001405,39.708912,-105.052907
"62","140813","140813",44.00000000000,90.00000000000,0.00000000000,48.40000000000,64.16000000000,0.00039811665,0.00000000863,39.708830,-105.051744
"63","140113","140113",20.00000000000,0.00000000000,0.00000000000,16.80000000000,10.72000000000,0.00039201986,0.00000000960,39.708464,-105.051108
"64","142578","142578",20.00000000000,2.00000000000,0.00000000000,16.80000000000,11.52000000000,0.00038561911,0.00000000929,39.709754,-105.050636
"65","142655","142655",60.00000000000,70.00000000000,0.00000000000,68.40000000000,67.36000000000,0.00044562538,0.00000001040,39.709773,-105.050263
"66","142668","142668",70.00000000000,70.00000000000,0.00000000000,81.60000000000,74.64000000000,0.00046938894,0.00000001200,39.709776,-105.050090
"67","140491","140491",20.00000000000,30.00000000000,0.00000000000,16.80000000000,22.72000000000,0.00047636723,0.00000001189,39.708634,-105.050472
"68","141825","141825",20.00000000000,45.00000000000,0.00000000000,23.20000000000,31.28000000000,0.00051408101,0.00000001443,39.709272,-105.050486
"69","140911","140911",50.00000000000,65.00000000000,0.00000000000,58.80000000000,59.52000000000,0.00049105940,0.00000001424,39.708856,-105.049979
"70","157554","157554",50.00000000000,99.00000000000,0.00000000000,48.40000000000,68.96000000000,0.00040908947,0.00000000797,39.718942,-105.046571
"71","156824","156824",44.00000000000,65.00000000000,0.00000000000,7.40000000000,37.76000000000,0.00055125715,0.00000001651,39.718425,-105.049661
"72","157051","157051",20.00000000000,0.00000000000,0.00000000000,2.00000000000,4.80000000000,0.00042834060,0.00000001137,39.718629,-105.047802
"73","163436","163436",20.00000000000,10.00000000000,0.00000000000,23.20000000000,17.28000000000,0.00038560379,0.00000000809,39.722258,-105.026072
"74","159842","159842",20.00000000000,2.00000000000,0.00000000000,30.00000000000,16.80000000000,0.00058944612,0.00000001622,39.720206,-105.029718
"75","159335","159335",20.00000000000,0.00000000000,0.00000000000,16.80000000000,10.72000000000,0.00045985257,0.00000000897,39.719938,-105.029507
"76","159584","159584",20.00000000000,0.00000000000,0.00000000000,16.80000000000,10.72000000000,0.00062710631,0.00000001926,39.720072,-105.029118
"77","160080","160080",20.00000000000,1.00000000000,0.00000000000,30.00000000000,16.40000000000,0.00070910871,0.00000001782,39.720366,-105.029127
"78","160289","160289",20.00000000000,2.00000000000,0.00000000000,23.20000000000,14.08000000000,0.00055283506,0.00000001287,39.720497,-105.029081
"79","160538","160538",20.00000000000,5.00000000000,0.00000000000,23.20000000000,15.28000000000,0.00050369860,0.00000001163,39.720630,-105.029091
"80","161180","161180",20.00000000000,25.00000000000,0.00000000000,33.60000000000,27.44000000000,0.00044940074,0.00000000951,39.720975,-105.029079
"81","161424","161424",50.00000000000,65.00000000000,0.00000000000,60.00000000000,60.00000000000,0.00045019607,0.00000001221,39.721117,-105.030503
"82","161449","161449",20.00000000000,5.00000000000,0.00000000000,28.00000000000,17.20000000000,0.00071518789,0.00000002411,39.721122,-105.028460
"83","157513","157513",20.00000000000,10.00000000000,0.00000000000,16.80000000000,14.72000000000,0.00047257571,0.00000001128,39.718878,-105.035849
"84","154900","154900",20.00000000000,1.00000000000,0.00000000000,16.80000000000,11.12000000000,0.00054728877,0.00000001145,39.717044,-105.032792
"85","155877","155877",20.00000000000,10.00000000000,0.00000000000,2.80000000000,9.12000000000,0.00052118440,0.00000001171,39.717680,-105.032182
"86","159415","159415",20.00000000000,5.00000000000,0.00000000000,16.80000000000,12.72000000000,0.00069471643,0.00000002051,39.719980,-105.031004
"87","157432","157432",20.00000000000,35.00000000000,0.00000000000,6.40000000000,20.56000000000,0.00050484802,0.00000001406,39.718804,-105.031744
"88","158343","158343",20.00000000000,15.00000000000,0.00000000000,23.20000000000,19.28000000000,0.00041818106,0.00000000801,39.719325,-105.031670
"89","159295","159295",20.00000000000,5.00000000000,0.00000000000,30.00000000000,18.00000000000,0.00063964155,0.00000001880,39.719924,-105.031586
"90","159818","159818",20.00000000000,15.00000000000,0.00000000000,4.40000000000,11.76000000000,0.00079216611,0.00000002342,39.720130,-105.031562
"91","160234","160234",20.00000000000,35.00000000000,0.00000000000,6.40000000000,20.56000000000,0.00105722821,0.00000003079,39.720405,-105.031563
"92","161489","161489",20.00000000000,2.00000000000,0.00000000000,16.80000000000,11.52000000000,0.00065987300,0.00000001645,39.721162,-105.032189
"93","160406","160406",70.00000000000,90.00000000000,0.00000000000,87.80000000000,85.12000000000,0.00048291580,0.00000001158,39.720574,-105.032236
"94","159845","159845",50.00000000000,60.00000000000,0.00000000000,13.00000000000,39.20000000000,0.00049721051,0.00000001385,39.720216,-105.032199
"95","158790","158790",44.00000000000,50.00000000000,0.00000000000,11.00000000000,33.20000000000,0.00041700495,0.00000000873,39.719582,-105.031936
"96","158743","158743",20.00000000000,45.00000000000,0.00000000000,6.40000000000,24.56000000000,0.00051558167,0.00000001118,39.719581,-105.032216
"97","158070","158070",20.00000000000,25.00000000000,0.00000000000,4.40000000000,15.76000000000,0.00044026488,0.00000000955,39.719180,-105.032197
"98","157824","157824",20.00000000000,25.00000000000,0.00000000000,4.40000000000,15.76000000000,0.00050587873,0.00000001175,39.719045,-105.032193
"99","157457","157457",20.00000000000,25.00000000000,0.00000000000,4.40000000000,15.76000000000,0.00062069692,0.00000001677,39.718833,-105.032188
"100","157030","157030",20.00000000000,40.00000000000,0.00000000000,8.00000000000,23.20000000000,0.00068004875,0.00000001688,39.718545,-105.032187
"101","156899","156899",20.00000000000,40.00000000000,0.00000000000,33.60000000000,33.44000000000,0.00062234979,0.00000001967,39.718360,-105.033339
"102","158518","158518",44.00000000000,50.00000000000,0.00000000000,60.00000000000,52.80000000000,0.00049783653,0.00000001140,39.719423,-105.032772
"103","160248","160248",20.00000000000,20.00000000000,0.00000000000,31.20000000000,24.48000000000,0.00048289638,0.00000001348,39.720474,-105.033427
"104","160026","160026",44.00000000000,60.00000000000,0.00000000000,75.20000000000,62.88000000000,0.00047009100,0.00000000979,39.720362,-105.032944
"105","160237","160237",20.00000000000,30.00000000000,0.00000000000,4.40000000000,17.76000000000,0.00065628498,0.00000002173,39.720480,-105.032822
"106","160764","160764",20.00000000000,15.00000000000,0.00000000000,2.80000000000,11.12000000000,0.00041322975,0.00000000949,39.720762,-105.032763
"107","159509","159509",20.00000000000,40.00000000000,0.00000000000,6.40000000000,22.56000000000,0.00033767948,0.00000000593,39.720072,-105.034645
"108","157727","157727",20.00000000000,5.00000000000,0.00000000000,16.80000000000,12.72000000000,0.00056228089,0.00000001382,39.718974,-105.033986
"109","157443","157443",20.00000000000,1.00000000000,0.00000000000,2.00000000000,5.20000000000,0.00051938562,0.00000001194,39.718839,-105.033979
"110","157217","157217",20.00000000000,2.00000000000,0.00000000000,16.80000000000,11.52000000000,0.00070939420,0.00000001791,39.718732,-105.034014
"111","157099","157099",20.00000000000,10.00000000000,0.00000000000,2.80000000000,9.12000000000,0.00045141379,0.00000000927,39.718632,-105.033975
"112","157582","157582",20.00000000000,25.00000000000,0.00000000000,31.20000000000,26.48000000000,0.00043862247,0.00000000900,39.718919,-105.034659
"113","157288","157288",20.00000000000,5.00000000000,0.00000000000,28.00000000000,17.20000000000,0.00055003554,0.00000001418,39.718774,-105.034638
"114","157094","157094",20.00000000000,10.00000000000,0.00000000000,2.80000000000,9.12000000000,0.00043910902,0.00000000977,39.718627,-105.034648
"115","156958","156958",20.00000000000,10.00000000000,0.00000000000,2.80000000000,9.12000000000,0.00050738800,0.00000001609,39.718463,-105.035165
"116","157086","157086",20.00000000000,2.00000000000,0.00000000000,16.80000000000,11.52000000000,0.00065034340,0.00000001641,39.718618,-105.035817
"117","157204","157204",20.00000000000,5.00000000000,0.00000000000,2.00000000000,6.80000000000,0.00051258094,0.00000001210,39.718729,-105.035837
"118","157791","157791",20.00000000000,10.00000000000,0.00000000000,2.80000000000,9.12000000000,0.00053096049,0.00000001358,39.719042,-105.035827
"119","159917","159917",20.00000000000,25.00000000000,0.00000000000,2.80000000000,15.12000000000,0.00055307012,0.00000001551,39.720262,-105.035799
"120","160068","160068",44.00000000000,50.00000000000,0.00000000000,58.80000000000,52.32000000000,0.00041327836,0.00000000672,39.720396,-105.035370
"121","156954","156954",20.00000000000,0.00000000000,0.00000000000,2.00000000000,4.80000000000,0.00041880761,0.00000001044,39.718470,-105.037026
"122","157092","157092",20.00000000000,5.00000000000,0.00000000000,2.00000000000,6.80000000000,0.00045523936,0.00000000977,39.718637,-105.037040
"123","157245","157245",20.00000000000,5.00000000000,0.00000000000,16.80000000000,12.72000000000,0.00037696431,0.00000000887,39.718749,-105.037046
"124","157532","157532",20.00000000000,10.00000000000,0.00000000000,2.80000000000,9.12000000000,0.00038066962,0.00000000905,39.718886,-105.037047
"125","157774","157774",20.00000000000,30.00000000000,0.00000000000,2.80000000000,17.12000000000,0.00052829232,0.00000001451,39.719020,-105.037030
"126","157992","157992",44.00000000000,45.00000000000,0.00000000000,7.40000000000,29.76000000000,0.00048296019,0.00000001023,39.719156,-105.037037
"127","157555","157555",20.00000000000,10.00000000000,0.00000000000,30.00000000000,20.00000000000,0.00053835214,0.00000001312,39.718898,-105.036404
"128","158043","158043",20.00000000000,30.00000000000,0.00000000000,31.20000000000,28.48000000000,0.00066240414,0.00000001859,39.719174,-105.036420
"129","158302","158302",44.00000000000,55.00000000000,0.00000000000,9.40000000000,34.56000000000,0.00052954449,0.00000001433,39.719320,-105.037046
"130","159781","159781",20.00000000000,25.00000000000,0.00000000000,2.80000000000,15.12000000000,0.00037748386,0.00000000865,39.720196,-105.036382
"131","160006","160006",20.00000000000,15.00000000000,0.00000000000,2.80000000000,11.12000000000,0.00048411721,0.00000001366,39.720329,-105.037581
"132","159795","159795",20.00000000000,20.00000000000,0.00000000000,2.80000000000,13.12000000000,0.00054212455,0.00000001565,39.720198,-105.037609
"133","158530","158530",44.00000000000,55.00000000000,0.00000000000,56.40000000000,53.36000000000,0.00042438612,0.00000001045,39.719435,-105.037568
"134","157778","157778",34.00000000000,45.00000000000,0.00000000000,7.40000000000,27.76000000000,0.00046918555,0.00000000983,39.719047,-105.037586
"135","157495","157495",20.00000000000,20.00000000000,0.00000000000,23.20000000000,21.28000000000,0.00053173201,0.00000001227,39.718875,-105.037584
"136","157074","157074",20.00000000000,5.00000000000,0.00000000000,2.00000000000,6.80000000000,0.00057258263,0.00000001555,39.718615,-105.037583
"137","155236","155236",20.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,0.00055518729,0.00000001219,39.717256,-105.035196
"138","155424","155424",20.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,0.00050274201,0.00000001269,39.717355,-105.035189
"139","155932","155932",20.00000000000,1.00000000000,0.00000000000,2.00000000000,5.20000000000,0.00042304036,0.00000000986,39.717721,-105.035811
"140","155937","155937",20.00000000000,0.00000000000,0.00000000000,16.80000000000,10.72000000000,0.00036926743,0.00000000843,39.717712,-105.034555
"141","155569","155569",20.00000000000,0.00000000000,0.00000000000,2.00000000000,4.80000000000,0.00046957441,0.00000001143,39.717446,-105.034660
"142","156124","156124",20.00000000000,10.00000000000,0.00000000000,23.20000000000,17.28000000000,0.00044687939,0.00000001053,39.717832,-105.034214
"143","155946","155946",20.00000000000,10.00000000000,0.00000000000,23.20000000000,17.28000000000,0.00041361663,0.00000000853,39.717724,-105.033952
"144","155567","155567",20.00000000000,0.00000000000,0.00000000000,2.00000000000,4.80000000000,0.00044485206,0.00000001087,39.717438,-105.033973
"145","155764","155764",20.00000000000,20.00000000000,0.00000000000,23.20000000000,21.28000000000,0.00063116737,0.00000001697,39.717571,-105.033375
"146","155948","155948",20.00000000000,20.00000000000,0.00000000000,31.20000000000,24.48000000000,0.00046660851,0.00000001134,39.717721,-105.033393
"147","155472","155472",20.00000000000,10.00000000000,0.00000000000,2.80000000000,9.12000000000,0.00050454091,0.00000001148,39.717384,-105.032749
"148","155091","155091",20.00000000000,1.00000000000,0.00000000000,16.80000000000,11.12000000000,0.00036759368,0.00000000787,39.717149,-105.032748
"149","154511","154511",20.00000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,0.00047786938,0.00000001356,39.716741,-105.032746
"150","155125","155125",20.00000000000,2.00000000000,0.00000000000,2.00000000000,5.60000000000,0.00040074887,0.00000000865,39.717164,-105.032215
"151","155557","155557",20.00000000000,15.00000000000,0.00000000000,23.20000000000,19.28000000000,0.00042934582,0.00000000908,39.717434,-105.032211
"152","156019","156019",20.00000000000,15.00000000000,0.00000000000,2.80000000000,11.12000000000,0.00046896814,0.00000000870,39.717776,-105.032202
"153","156039","156039",20.00000000000,1.00000000000,0.00000000000,23.20000000000,13.68000000000,0.00054747851,0.00000001424,39.717776,-105.031548
"154","156400","156400",20.00000000000,1.00000000000,0.00000000000,28.00000000000,15.60000000000,0.00061097788,0.00000001702,39.717982,-105.031510
"155","171188","171188",50.00000000000,65.00000000000,0.00000000000,27.00000000000,46.80000000000,0.00052608386,0.00000000844,39.725887,-105.016294
"156","171188","171188",70.00000000000,65.00000000000,0.00000000000,27.00000000000,50.80000000000,0.00386924846,0.00000020886,39.726157,-105.016505
"157","172934","172934",44.00000000000,65.00000000000,0.00000000000,6.60000000000,37.44000000000,0.00082330555,0.00000002044,39.726981,-105.016492
"158","172934","172934",44.00000000000,65.00000000000,0.00000000000,6.60000000000,37.44000000000,0.00137385139,0.00000011674,39.727175,-105.016492
"159","172328","172328",70.00000000000,65.00000000000,0.00000000000,11.40000000000,44.56000000000,0.00071813403,0.00000002601,39.726948,-105.017672
"160","171634","171634",44.00000000000,65.00000000000,0.00000000000,6.60000000000,37.44000000000,0.00114033610,0.00000005583,39.726717,-105.018290
"161","172649","172649",70.00000000000,65.00000000000,0.00000000000,9.60000000000,43.84000000000,0.00171292110,0.00000012873,39.727007,-105.018403
"162","173031","173031",70.00000000000,65.00000000000,0.00000000000,11.40000000000,44.56000000000,0.00174025117,0.00000013273,39.727222,-105.019084
"163","172685","172685",70.00000000000,65.00000000000,0.00000000000,12.60000000000,45.04000000000,0.00203831658,0.00000024440,39.726964,-105.019520
"164","170635","170635",70.00000000000,65.00000000000,0.00000000000,11.40000000000,44.56000000000,0.00069815923,0.00000001874,39.726362,-105.020089
"165","173026","173026",70.00000000000,65.00000000000,0.00000000000,12.60000000000,45.04000000000,0.00209652541,0.00000019991,39.727189,-105.020197
"166","173008","173008",70.00000000000,65.00000000000,0.00000000000,13.80000000000,45.52000000000,0.00104286284,0.00000005377,39.727338,-105.020633
"167","173041","173041",70.00000000000,65.00000000000,0.00000000000,9.60000000000,43.84000000000,0.00089338130,0.00000003053,39.727270,-105.018339
"168","173041","173041",70.00000000000,65.00000000000,0.00000000000,9.60000000000,43.84000000000,0.00099046392,0.00000003222,39.727365,-105.018413
"169","175273","175273",70.00000000000,65.00000000000,0.00000000000,28.20000000000,51.28000000000,0.00180796429,0.00000018947,39.728435,-105.020986
"170","175273","175273",70.00000000000,65.00000000000,0.00000000000,28.20000000000,51.28000000000,0.00386895153,0.00000033008,39.728098,-105.020995
"171","175273","175273",70.00000000000,65.00000000000,0.00000000000,28.20000000000,51.28000000000,0.00182923209,0.00000016004,39.727825,-105.020986
"172","175273","175273",70.00000000000,65.00000000000,0.00000000000,28.20000000000,51.28000000000,0.00127234364,0.00000008127,39.728231,-105.021487
"173","176616","176616",70.00000000000,65.00000000000,0.00000000000,11.40000000000,44.56000000000,0.00097513540,0.00000005745,39.729129,-105.020169
"174","176616","176616",70.00000000000,65.00000000000,0.00000000000,11.40000000000,44.56000000000,0.00101713820,0.00000004965,39.728962,-105.020153
"175","176616","176616",70.00000000000,65.00000000000,0.00000000000,11.40000000000,44.56000000000,0.00076467932,0.00000002291,39.728856,-105.020195
"176","177294","177294",70.00000000000,65.00000000000,0.00000000000,11.40000000000,44.56000000000,0.00070998844,0.00000003027,39.729542,-105.020808
"177","177551","177551",70.00000000000,65.00000000000,0.00000000000,9.60000000000,43.84000000000,0.00129150762,0.00000009487,39.729659,-105.020473
"178","177429","177429",50.00000000000,65.00000000000,0.00000000000,6.60000000000,38.64000000000,0.00089938643,0.00000004816,39.729571,-105.021163
"179","177201","177201",50.00000000000,65.00000000000,0.00000000000,6.60000000000,38.64000000000,0.00058873337,0.00000001954,39.729514,-105.021484
"180","175223","175223",0.00000000000,15.00000000000,0.00000000000,0.00000000000,6.00000000000,0.00043868787,0.00000001035,39.728542,-105.025486
"181","175223","175223",0.00000000000,15.00000000000,0.00000000000,0.00000000000,6.00000000000,0.00078617737,0.00000003040,39.728500,-105.025669
"182","175764","175764",60.00000000000,75.00000000000,0.00000000000,16.00000000000,48.40000000000,0.00067173353,0.00000001667,39.728744,-105.025710
"183","176170","176170",44.00000000000,50.00000000000,0.00000000000,11.00000000000,33.20000000000,0.00058625209,0.00000001256,39.728994,-105.025392
"184","173031","173031",70.00000000000,65.00000000000,0.00000000000,11.40000000000,44.56000000000,0.00116593149,0.00000007143,39.726849,-105.019107
"185","177831","177831",0.00000000000,35.00000000000,0.00000000000,0.00000000000,14.00000000000,0.00039884517,0.00000000966,39.729896,-105.022048
"186","177897","177897",0.00000000000,25.00000000000,0.00000000000,0.00000000000,10.00000000000,0.00014784917,0.00000000131,39.729971,-105.022203
"187","177486","177486",0.00000000000,1.00000000000,0.00000000000,0.00000000000,0.40000000000,0.00034540361,0.00000000746,39.729705,-105.020781
"188","177547","177547",0.00000000000,5.00000000000,0.00000000000,0.00000000000,2.00000000000,0.00016150722,0.00000000149,39.729755,-105.021055
"189","177839","177839",0.00000000000,15.00000000000,0.00000000000,0.00000000000,6.00000000000,0.00039189787,0.00000000828,39.729903,-105.022933
"190","176612","176612",70.00000000000,65.00000000000,0.00000000000,46.80000000000,58.72000000000,0.00206000300,0.00000021727,39.729080,-105.021861
"191","178283","178283",44.00000000000,65.00000000000,0.00000000000,28.00000000000,46.00000000000,0.00059534247,0.00000002027,39.730133,-105.021910
"192","178320","178320",20.00000000000,40.00000000000,0.00000000000,11.20000000000,24.48000000000,0.00038420656,0.00000000818,39.730171,-105.022105
"193","177186","177186",0.00000000000,5.00000000000,0.00000000000,0.00000000000,2.00000000000,0.00063078611,0.00000002388,39.729510,-105.022183
"194","176603","176603",70.00000000000,65.00000000000,0.00000000000,37.20000000000,54.88000000000,0.00068299271,0.00000002529,39.729108,-105.020521
"195","176481","176481",60.00000000000,65.00000000000,0.00000000000,27.00000000000,48.80000000000,0.00202787194,0.00000017235,39.728914,-105.019540
"196","176481","176481",60.00000000000,65.00000000000,0.00000000000,27.00000000000,48.80000000000,0.00030956910,0.00000000345,39.728955,-105.019296
"197","176569","176569",44.00000000000,65.00000000000,0.00000000000,16.80000000000,41.52000000000,0.00127226368,0.00000009337,39.728915,-105.019104
"198","176569","176569",44.00000000000,65.00000000000,0.00000000000,16.80000000000,41.52000000000,0.00046432802,0.00000001283,39.729158,-105.019061
"199","176587","176587",44.00000000000,65.00000000000,0.00000000000,16.80000000000,41.52000000000,0.00323330627,0.00000041994,39.728911,-105.018358
"200","176587","176587",34.00000000000,65.00000000000,0.00000000000,16.80000000000,39.52000000000,0.00104685959,0.00000006298,39.728886,-105.017744
